Date,Team,Team Score,Opponent,Opponent Score,Team Result
2/10/14,Kansas,82,Kansas St,85,Loss
2/10/14,Norfolk St,75,Howard,49,Win
2/10/14,Howard,49,Norfolk St,75,Loss
2/10/14,W Carolina,83,Furman,75,Win
2/10/14,Furman,75,W Carolina,83,Loss
2/10/14,Georgetown,83,Providence,71,Win
2/10/14,Providence,71,Georgetown,83,Loss
2/10/14,Delaware St,79,Savannah St,59,Win
2/10/14,Savannah St,59,Delaware St,79,Loss
2/10/14,James Madison,59,Hofstra,53,Win
2/10/14,Hofstra,53,James Madison,59,Loss
2/10/14,Virginia,61,Maryland,53,Win
2/10/14,Maryland,53,Virginia,61,Loss
2/10/14,West Virginia,102,Iowa St,77,Win
2/10/14,Iowa St,77,West Virginia,102,Loss
2/10/14,Morgan St,82,Coppin St,77,Win
2/10/14,Coppin St,77,Morgan St,82,Loss
2/10/14,NC Central,92,Florida A&M,49,Win
2/10/14,Florida A&M,49,NC Central,92,Loss
2/10/14,Siena,77,Fairfield,75,Win
2/10/14,Fairfield,75,Siena,77,Loss
2/10/14,Bethune-Cookman,72,NC A&T,71,Win
2/10/14,NC A&T,71,Bethune-Cookman,72,Loss
2/10/14,Quinnipiac,83,Marist,78,Win
2/10/14,Marist,78,Quinnipiac,83,Loss
2/11/14,Alabama,67,Mississippi,64,Win
2/11/14,Mississippi,64,Alabama,67,Loss
2/11/14,Michigan,70,Ohio St,60,Win
2/11/14,Ohio St,60,Michigan,70,Loss
2/11/14,Wichita St,78,S Illinois,67,Win
2/11/14,S Illinois,67,Wichita St,78,Loss
2/11/14,Wyoming,68,San Diego St,62,Win
2/11/14,San Diego St,62,Wyoming,68,Loss
2/11/14,Utah St,71,Colorado St,62,Win
2/11/14,Colorado St,62,Utah St,71,Loss
2/11/14,Xavier,64,Butler,50,Win
2/11/14,Butler,50,Xavier,64,Loss
2/11/14,Wofford,95,Hiwassee,60,Win
2/11/14,Hiwassee,60,Wofford,95,Loss
2/11/14,Texas,87,Oklahoma St,68,Win
2/11/14,Oklahoma St,68,Texas,87,Loss
2/11/14,NC State,82,Wake Forest,67,Win
2/11/14,Wake Forest,67,NC State,82,Loss
2/11/14,Notre Dame,68,Clemson,64,Win
2/11/14,Clemson,64,Notre Dame,68,Loss
2/11/14,Florida,67,Tennessee,58,Win
2/11/14,Tennessee,58,Florida,67,Loss
2/11/14,Marquette,77,Seton Hall,66,Win
2/11/14,Seton Hall,66,Marquette,77,Loss
2/11/14,Gardner Webb,68,Liberty,52,Win
2/11/14,Liberty,52,Gardner Webb,68,Loss
2/12/14,American Univ,64,Lehigh,44,Win
2/12/14,Lehigh,44,American Univ,64,Loss
2/12/14,NJIT,84,ME Ft Kent,45,Win
2/12/14,ME Ft Kent,45,NJIT,84,Loss
2/12/14,W Michigan,57,Akron,54,Win
2/12/14,Akron,54,W Michigan,57,Loss
2/12/14,Texas Tech,68,Oklahoma,60,Win
2/12/14,Oklahoma,60,Texas Tech,68,Loss
2/12/14,Indiana St,68,Bradley,62,Win
2/12/14,Bradley,62,Indiana St,68,Loss
2/12/14,Kentucky,64,Auburn,56,Win
2/12/14,Auburn,56,Kentucky,64,Loss
2/12/14,Radford,102,UNC Asheville,92,Win
2/12/14,UNC Asheville,92,Radford,102,Loss
2/12/14,Winthrop,76,Longwood,59,Win
2/12/14,Longwood,59,Winthrop,76,Loss
2/12/14,St Bonaventure,76,Fordham,65,Win
2/12/14,Fordham,65,St Bonaventure,76,Loss
2/12/14,Coastal Car,83,VMI,78,Win
2/12/14,VMI,78,Coastal Car,83,Loss
2/12/14,VA Commonwealth,92,G Washington,75,Win
2/12/14,G Washington,75,VA Commonwealth,92,Loss
2/12/14,Baylor,91,TCU,58,Win
2/12/14,TCU,58,Baylor,91,Loss
2/12/14,Villanova,87,DePaul,62,Win
2/12/14,DePaul,62,Villanova,87,Loss
2/12/14,Boise St,71,New Mexico,70,Win
2/12/14,New Mexico,70,Boise St,71,Loss
2/12/14,Georgia,75,Mississippi St,55,Win
2/12/14,Mississippi St,55,Georgia,75,Loss
2/12/14,Washington,64,Stanford,60,Win
2/12/14,Stanford,60,Washington,64,Loss
2/12/14,TN Martin,79,SE Missouri St,70,Win
2/12/14,SE Missouri St,70,TN Martin,79,Loss
2/12/14,California,80,Washington St,76,Win
2/12/14,Washington St,76,California,80,Loss
2/12/14,Memphis,76,UCF,70,Win
2/12/14,UCF,70,Memphis,76,Loss
2/12/14,South Carolina,65,Vanderbilt,59,Win
2/12/14,Vanderbilt,59,South Carolina,65,Loss
2/12/14,Northern Iowa,80,Loyola-Chicago,58,Win
2/12/14,Loyola-Chicago,58,Northern Iowa,80,Loss
2/12/14,N Illinois,88,C Michigan,63,Win
2/12/14,C Michigan,63,N Illinois,88,Loss
2/12/14,Texas A&M,83,LSU,73,Win
2/12/14,LSU,73,Texas A&M,83,Loss
2/12/14,Nebraska,67,Illinois,58,Win
2/12/14,Illinois,58,Nebraska,67,Loss
2/12/14,Missouri St,69,Drake,63,Win
2/12/14,Drake,63,Missouri St,69,Loss
2/12/14,Richmond,75,Duquesne,58,Win
2/12/14,Duquesne,58,Richmond,75,Loss
2/12/14,Fresno St,75,Nevada,67,Win
2/12/14,Nevada,67,Fresno St,75,Loss
2/12/14,Air Force,51,San Jose St,48,Win
2/12/14,San Jose St,48,Air Force,51,Loss
2/12/14,Evansville,104,Illinois St,98,Win
2/12/14,Illinois St,98,Evansville,104,Loss
2/12/14,Penn St,66,Indiana,65,Win
2/12/14,Indiana,65,Penn St,66,Loss
2/12/14,Georgia Tech,74,Boston College,71,Win
2/12/14,Boston College,71,Georgia Tech,74,Loss
2/12/14,Connecticut,83,South Florida,40,Win
2/12/14,South Florida,40,Connecticut,83,Loss
2/12/14,Hartford,91,Maine,79,Win
2/12/14,Maine,79,Hartford,91,Loss
2/12/14,George Mason,91,Massachusetts,80,Win
2/12/14,Massachusetts,80,George Mason,91,Loss
2/12/14,Delaware,81,James Madison,65,Win
2/12/14,James Madison,65,Delaware,81,Loss
2/12/14,Toledo,82,Ohio,76,Win
2/12/14,Ohio,76,Toledo,82,Loss
2/12/14,UMBC,71,Albany NY,69,Win
2/12/14,Albany NY,69,UMBC,71,Loss
2/12/14,Kent,62,Bowling Green,61,Win
2/12/14,Bowling Green,61,Kent,62,Loss
2/12/14,Holy Cross,66,Army,63,Win
2/12/14,Army,63,Holy Cross,66,Loss
2/12/14,Bucknell,78,Navy,57,Win
2/12/14,Navy,57,Bucknell,78,Loss
2/12/14,E Michigan,73,Ball St,62,Win
2/12/14,Ball St,62,E Michigan,73,Loss
2/12/14,Lafayette,61,Loyola MD,44,Win
2/12/14,Loyola MD,44,Lafayette,61,Loss
2/12/14,Dayton,76,Rhode Island,69,Win
2/12/14,Rhode Island,69,Dayton,76,Loss
2/12/14,Boston Univ,76,Colgate,74,Win
2/12/14,Colgate,74,Boston Univ,76,Loss
2/12/14,Campbell,77,Presbyterian,66,Win
2/12/14,Presbyterian,66,Campbell,77,Loss
2/12/14,Syracuse,58,Pittsburgh,56,Win
2/12/14,Pittsburgh,56,Syracuse,58,Loss
2/12/14,Buffalo,75,Miami OH,62,Win
2/12/14,Miami OH,62,Buffalo,75,Loss
2/12/14,Binghamton,72,New Hampshire,71,Win
2/12/14,New Hampshire,71,Binghamton,72,Loss
2/12/14,Iona,62,St Peter's,59,Win
2/12/14,St Peter's,59,Iona,62,Loss
2/12/14,UNC Greensboro,68,Ga Southern,56,Win
2/12/14,Ga Southern,56,UNC Greensboro,68,Loss
2/12/14,Vermont,83,MA Lowell,58,Win
2/12/14,MA Lowell,58,Vermont,83,Loss
2/13/14,Quinnipiac,80,Fairfield,72,Win
2/13/14,Fairfield,72,Quinnipiac,80,Loss
2/13/14,Oral Roberts,80,Houston Bap,66,Win
2/13/14,Houston Bap,66,Oral Roberts,80,Loss
2/13/14,Tulsa,76,East Carolina,58,Win
2/13/14,East Carolina,58,Tulsa,76,Loss
2/13/14,S Dakota St,77,NE Omaha,60,Win
2/13/14,NE Omaha,60,S Dakota St,77,Loss
2/13/14,Sam Houston St,67,Northwestern LA,64,Win
2/13/14,Northwestern LA,64,Sam Houston St,67,Loss
2/13/14,UCLA,92,Colorado,74,Win
2/13/14,Colorado,74,UCLA,92,Loss
2/13/14,SF Austin,78,Lamar,69,Win
2/13/14,Lamar,69,SF Austin,78,Loss
2/13/14,SE Louisiana,62,McNeese St,53,Win
2/13/14,McNeese St,53,SE Louisiana,62,Loss
2/13/14,TX Pan American,71,Chicago St,68,Win
2/13/14,Chicago St,68,TX Pan American,71,Loss
2/13/14,TAM C. Christi,84,Cent Arkansas,73,Win
2/13/14,Cent Arkansas,73,TAM C. Christi,84,Loss
2/13/14,Murray St,82,Edwardsville,72,Win
2/13/14,Edwardsville,72,Murray St,82,Loss
2/13/14,W Kentucky,81,Troy,76,Win
2/13/14,Troy,76,W Kentucky,81,Loss
2/13/14,Florida Intl,80,UT San Antonio,72,Win
2/13/14,UT San Antonio,72,Florida Intl,80,Loss
2/13/14,Montana St,78,North Dakota,70,Win
2/13/14,North Dakota,70,Montana St,78,Loss
2/13/14,Middle Tenn St,71,Tulane,44,Win
2/13/14,Tulane,44,Middle Tenn St,71,Loss
2/13/14,UT Arlington,85,ULM,74,Win
2/13/14,ULM,74,UT Arlington,85,Loss
2/13/14,CS Fullerton,74,UC Davis,64,Win
2/13/14,UC Davis,64,CS Fullerton,74,Loss
2/13/14,CS Bakersfield,76,Idaho,67,Win
2/13/14,Idaho,67,CS Bakersfield,76,Loss
2/13/14,Seattle,71,Utah Valley,57,Win
2/13/14,Utah Valley,57,Seattle,71,Loss
2/13/14,Hawaii,87,UC Riverside,76,Win
2/13/14,UC Riverside,76,Hawaii,87,Loss
2/13/14,Utah,79,USC,71,Win
2/13/14,USC,71,Utah,79,Loss
2/13/14,St Mary's CA,69,San Diego,57,Win
2/13/14,San Diego,57,St Mary's CA,69,Loss
2/13/14,Cal Poly SLO,62,CS Northridge,55,Win
2/13/14,CS Northridge,55,Cal Poly SLO,62,Loss
2/13/14,Northern Arizona,65,Portland St,63,Win
2/13/14,Portland St,63,Northern Arizona,65,Loss
2/13/14,Wisconsin,78,Minnesota,70,Win
2/13/14,Minnesota,70,Wisconsin,78,Loss
2/13/14,N Colorado,89,Montana,86,Win
2/13/14,Montana,86,N Colorado,89,Loss
2/13/14,New Mexico St,71,Missouri KC,48,Win
2/13/14,Missouri KC,48,New Mexico St,71,Loss
2/13/14,Weber St,75,Southern Utah,55,Win
2/13/14,Southern Utah,55,Weber St,75,Loss
2/13/14,E Washington,85,CS Sacramento,72,Win
2/13/14,CS Sacramento,72,E Washington,85,Loss
2/13/14,FL Atlantic,71,UTEP,69,Win
2/13/14,UTEP,69,FL Atlantic,71,Loss
2/13/14,St John's,68,Seton Hall,67,Win
2/13/14,Seton Hall,67,St John's,68,Loss
2/13/14,Incarnate Word,80,Abilene Chr,68,Win
2/13/14,Abilene Chr,68,Incarnate Word,80,Loss
2/13/14,N Dakota St,56,W Illinois,52,Win
2/13/14,W Illinois,52,N Dakota St,56,Loss
2/13/14,Pacific,89,BYU,82,Win
2/13/14,BYU,82,Pacific,89,Loss
2/13/14,New Orleans,70,Nicholls St,64,Win
2/13/14,Nicholls St,64,New Orleans,70,Loss
2/13/14,Tennessee Tech,72,E Kentucky,66,Win
2/13/14,E Kentucky,66,Tennessee Tech,72,Loss
2/13/14,Portland,71,Loy Marymount,64,Win
2/13/14,Loy Marymount,64,Portland,71,Loss
2/13/14,Mercer,79,Lipscomb,48,Win
2/13/14,Lipscomb,48,Mercer,79,Loss
2/13/14,Santa Barbara,65,Long Beach St,64,Win
2/13/14,Long Beach St,64,Santa Barbara,65,Loss
2/13/14,Gonzaga,83,Pepperdine,68,Win
2/13/14,Pepperdine,68,Gonzaga,83,Loss
2/13/14,Manhattan,86,Rider,69,Win
2/13/14,Rider,69,Manhattan,86,Loss
2/13/14,Arkansas St,85,South Alabama,61,Win
2/13/14,South Alabama,61,Arkansas St,85,Loss
2/13/14,Col Charleston,47,Drexel,46,Win
2/13/14,Drexel,46,Col Charleston,47,Loss
2/13/14,UNC Wilmington,55,Northeastern,45,Win
2/13/14,Northeastern,45,UNC Wilmington,55,Loss
2/13/14,Austin Peay,88,E Illinois,83,Win
2/13/14,E Illinois,83,Austin Peay,88,Loss
2/13/14,Belmont,73,Tennessee St,71,Win
2/13/14,Tennessee St,71,Belmont,73,Loss
2/13/14,Old Dominion,72,North Texas,62,Win
2/13/14,North Texas,62,Old Dominion,72,Loss
2/13/14,ULL,93,Ark Little Rock,87,Win
2/13/14,Ark Little Rock,87,ULL,93,Loss
2/13/14,Robert Morris,66,St Francis PA,60,Win
2/13/14,St Francis PA,60,Robert Morris,66,Loss
2/13/14,WI Green Bay,71,Youngstown St,40,Win
2/13/14,Youngstown St,40,WI Green Bay,71,Loss
2/13/14,Creighton,68,Butler,63,Win
2/13/14,Butler,63,Creighton,68,Loss
2/13/14,ETSU,89,FL Gulf Coast,81,Win
2/13/14,FL Gulf Coast,81,ETSU,89,Loss
2/13/14,UAB,84,Southern Miss,60,Win
2/13/14,Southern Miss,60,UAB,84,Loss
2/13/14,Morehead St,69,Jacksonville St,67,Win
2/13/14,Jacksonville St,67,Morehead St,69,Loss
2/13/14,IPFW,75,South Dakota,69,Win
2/13/14,South Dakota,69,IPFW,75,Loss
2/13/14,Cleveland St,73,IL Chicago,53,Win
2/13/14,IL Chicago,53,Cleveland St,73,Loss
2/13/14,Missouri,86,Arkansas,85,Win
2/13/14,Arkansas,85,Missouri,86,Loss
2/13/14,SMU,77,Rutgers,65,Win
2/13/14,Rutgers,65,SMU,77,Loss
2/13/14,IUPUI,59,Denver,49,Win
2/13/14,Denver,49,IUPUI,59,Loss
2/13/14,Michigan St,85,Northwestern,70,Win
2/13/14,Northwestern,70,Michigan St,85,Loss
2/13/14,Kennesaw,69,N Kentucky,67,Win
2/13/14,N Kentucky,67,Kennesaw,69,Loss
2/13/14,Appalachian St,74,Samford,68,Win
2/13/14,Samford,68,Appalachian St,74,Loss
2/13/14,Louisville,82,Temple,58,Win
2/13/14,Temple,58,Louisville,82,Loss
2/13/14,Chattanooga,83,W Carolina,73,Win
2/13/14,W Carolina,73,Chattanooga,83,Loss
2/14/14,Iona,89,Monmouth NJ,70,Win
2/14/14,Monmouth NJ,70,Iona,89,Loss
2/14/14,North Florida,79,Jacksonville,74,Win
2/14/14,Jacksonville,74,North Florida,79,Loss
2/14/14,Canisius,71,Niagara,65,Win
2/14/14,Niagara,65,Canisius,71,Loss
2/14/14,Arizona St,69,Arizona,66,Win
2/14/14,Arizona,66,Arizona St,69,Loss
2/14/14,Oakland,83,Detroit,82,Win
2/14/14,Detroit,82,Oakland,83,Loss
2/14/14,Princeton,69,Brown,65,Win
2/14/14,Brown,65,Princeton,69,Loss
2/14/14,Yale,69,Penn,54,Win
2/14/14,Penn,54,Yale,69,Loss
2/14/14,Marist,65,Siena,64,Win
2/14/14,Siena,64,Marist,65,Loss
2/14/14,Cornell,70,Dartmouth,67,Win
2/14/14,Dartmouth,67,Cornell,70,Loss
2/14/14,Harvard,88,Columbia,84,Win
2/14/14,Columbia,84,Harvard,88,Loss
2/15/14,Virginia Tech,52,Miami FL,45,Win
2/15/14,Miami FL,45,Virginia Tech,52,Loss
2/15/14,Duke,69,Maryland,67,Win
2/15/14,Maryland,67,Duke,69,Loss
2/15/14,Alabama A&M,68,Alabama St,65,Win
2/15/14,Alabama St,65,Alabama A&M,68,Loss
2/15/14,Marquette,81,Xavier,72,Win
2/15/14,Xavier,72,Marquette,81,Loss
2/15/14,Florida A&M,82,Coppin St,71,Win
2/15/14,Coppin St,71,Florida A&M,82,Loss
2/15/14,E Kentucky,86,Jacksonville St,65,Win
2/15/14,Jacksonville St,65,E Kentucky,86,Loss
2/15/14,ULL,85,Arkansas St,67,Win
2/15/14,Arkansas St,67,ULL,85,Loss
2/15/14,SE Louisiana,71,Nicholls St,66,Win
2/15/14,Nicholls St,66,SE Louisiana,71,Loss
2/15/14,Charleston So,84,Winthrop,64,Win
2/15/14,Winthrop,64,Charleston So,84,Loss
2/15/14,Baylor,87,Kansas St,73,Win
2/15/14,Kansas St,73,Baylor,87,Loss
2/15/14,Harvard,67,Cornell,44,Win
2/15/14,Cornell,44,Harvard,67,Loss
2/15/14,Coastal Car,75,Gardner Webb,60,Win
2/15/14,Gardner Webb,60,Coastal Car,75,Loss
2/15/14,Stanford,69,Washington St,56,Win
2/15/14,Washington St,56,Stanford,69,Loss
2/15/14,Columbia,69,Dartmouth,59,Win
2/15/14,Dartmouth,59,Columbia,69,Loss
2/15/14,Hampton,79,Norfolk St,73,Win
2/15/14,Norfolk St,73,Hampton,79,Loss
2/15/14,Alcorn St,67,MS Valley St,63,Win
2/15/14,MS Valley St,63,Alcorn St,67,Loss
2/15/14,TX Southern,74,Grambling,71,Win
2/15/14,Grambling,71,TX Southern,74,Loss
2/15/14,NC Central,67,S Carolina St,53,Win
2/15/14,S Carolina St,53,NC Central,67,Loss
2/15/14,UT San Antonio,66,FL Atlantic,56,Win
2/15/14,FL Atlantic,56,UT San Antonio,66,Loss
2/15/14,Savannah St,73,NC A&T,48,Win
2/15/14,NC A&T,48,Savannah St,73,Loss
2/15/14,Tulsa,76,Old Dominion,37,Win
2/15/14,Old Dominion,37,Tulsa,76,Loss
2/15/14,Wagner,73,Bryant,61,Win
2/15/14,Bryant,61,Wagner,73,Loss
2/15/14,Robert Morris,69,Mt St Mary's,61,Win
2/15/14,Mt St Mary's,61,Robert Morris,69,Loss
2/15/14,MD E Shore,87,Howard,73,Win
2/15/14,Howard,73,MD E Shore,87,Loss
2/15/14,Stony Brook,78,MA Lowell,68,Win
2/15/14,MA Lowell,68,Stony Brook,78,Loss
2/15/14,High Point,72,Radford,65,Win
2/15/14,Radford,65,High Point,72,Loss
2/15/14,Purdue,82,Indiana,64,Win
2/15/14,Indiana,64,Purdue,82,Loss
2/15/14,SF Austin,67,Sam Houston St,60,Win
2/15/14,Sam Houston St,60,SF Austin,67,Loss
2/15/14,Houston Bap,99,Cent Arkansas,83,Win
2/15/14,Cent Arkansas,83,Houston Bap,99,Loss
2/15/14,E Washington,84,Northern Arizona,65,Win
2/15/14,Northern Arizona,65,E Washington,84,Loss
2/15/14,Ark Pine Bluff,64,Southern Univ,58,Win
2/15/14,Southern Univ,58,Ark Pine Bluff,64,Loss
2/15/14,UCLA,80,Utah,66,Win
2/15/14,Utah,66,UCLA,80,Loss
2/15/14,TAM C. Christi,74,Oral Roberts,72,Win
2/15/14,Oral Roberts,72,TAM C. Christi,74,Loss
2/15/14,St Francis PA,89,F Dickinson,82,Win
2/15/14,F Dickinson,82,St Francis PA,89,Loss
2/15/14,Arkansas,81,LSU,70,Win
2/15/14,LSU,70,Arkansas,81,Loss
2/15/14,Wofford,64,Appalachian St,58,Win
2/15/14,Appalachian St,58,Wofford,64,Loss
2/15/14,Troy,85,Georgia St,81,Win
2/15/14,Georgia St,81,Troy,85,Loss
2/15/14,Prairie View,53,Jackson St,50,Win
2/15/14,Jackson St,50,Prairie View,53,Loss
2/15/14,New Mexico St,84,Chicago St,55,Win
2/15/14,Chicago St,55,New Mexico St,84,Loss
2/15/14,Florida,69,Kentucky,59,Win
2/15/14,Kentucky,59,Florida,69,Loss
2/15/14,UT Arlington,69,Texas St,62,Win
2/15/14,Texas St,62,UT Arlington,69,Loss
2/15/14,Utah Valley,89,Idaho,88,Win
2/15/14,Idaho,88,Utah Valley,89,Loss
2/15/14,BYU,60,St Mary's CA,57,Win
2/15/14,St Mary's CA,57,BYU,60,Loss
2/15/14,Murray St,72,E Illinois,60,Win
2/15/14,E Illinois,60,Murray St,72,Loss
2/15/14,N Dakota St,75,NE Omaha,59,Win
2/15/14,NE Omaha,59,N Dakota St,75,Loss
2/15/14,San Francisco,69,Santa Clara,63,Win
2/15/14,Santa Clara,63,San Francisco,69,Loss
2/15/14,UC Irvine,70,UC Riverside,52,Win
2/15/14,UC Riverside,52,UC Irvine,70,Loss
2/15/14,CS Sacramento,72,Portland St,65,Win
2/15/14,Portland St,65,CS Sacramento,72,Loss
2/15/14,CS Bakersfield,83,Seattle,65,Win
2/15/14,Seattle,65,CS Bakersfield,83,Loss
2/15/14,Long Beach St,74,Cal Poly SLO,65,Win
2/15/14,Cal Poly SLO,65,Long Beach St,74,Loss
2/15/14,Northern Iowa,60,Missouri St,58,Win
2/15/14,Missouri St,58,Northern Iowa,60,Loss
2/15/14,Hawaii,83,CS Fullerton,80,Win
2/15/14,CS Fullerton,80,Hawaii,83,Loss
2/15/14,UTEP,84,Florida Intl,71,Win
2/15/14,Florida Intl,71,UTEP,84,Loss
2/15/14,N Colorado,83,Montana St,73,Win
2/15/14,Montana St,73,N Colorado,83,Loss
2/15/14,CS Northridge,80,Santa Barbara,78,Win
2/15/14,Santa Barbara,78,CS Northridge,80,Loss
2/15/14,VMI,77,Liberty,70,Win
2/15/14,Liberty,70,VMI,77,Loss
2/15/14,Denver,73,IPFW,62,Win
2/15/14,IPFW,62,Denver,73,Loss
2/15/14,Youngstown St,59,IL Chicago,56,Win
2/15/14,IL Chicago,56,Youngstown St,59,Loss
2/15/14,Northwestern LA,87,Lamar,67,Win
2/15/14,Lamar,67,Northwestern LA,87,Loss
2/15/14,Bucknell,73,Army,61,Win
2/15/14,Army,61,Bucknell,73,Loss
2/15/14,Abilene Chr,108,Dallas Chr,69,Win
2/15/14,Dallas Chr,69,Abilene Chr,108,Loss
2/15/14,Elon,86,Samford,69,Win
2/15/14,Samford,69,Elon,86,Loss
2/15/14,Longwood,76,Campbell,53,Win
2/15/14,Campbell,53,Longwood,76,Loss
2/15/14,TX Pan American,68,Missouri KC,59,Win
2/15/14,Missouri KC,59,TX Pan American,68,Loss
2/15/14,Fresno St,75,Colorado St,66,Win
2/15/14,Colorado St,66,Fresno St,75,Loss
2/15/14,Louisiana Tech,85,Rice,46,Win
2/15/14,Rice,46,Louisiana Tech,85,Loss
2/15/14,Ohio St,48,Illinois,39,Win
2/15/14,Illinois,39,Ohio St,48,Loss
2/15/14,Florida St,67,Wake Forest,60,Win
2/15/14,Wake Forest,60,Florida St,67,Loss
2/15/14,Presbyterian,72,UNC Asheville,71,Win
2/15/14,UNC Asheville,71,Presbyterian,72,Loss
2/15/14,Idaho St,75,Southern Utah,65,Win
2/15/14,Southern Utah,65,Idaho St,75,Loss
2/15/14,South Alabama,69,W Kentucky,62,Win
2/15/14,W Kentucky,62,South Alabama,69,Loss
2/15/14,Tulane,86,UAB,80,Win
2/15/14,UAB,80,Tulane,86,Loss
2/15/14,North Texas,53,East Carolina,51,Win
2/15/14,East Carolina,51,North Texas,53,Loss
2/15/14,Iowa,82,Penn St,70,Win
2/15/14,Penn St,70,Iowa,82,Loss
2/15/14,Valparaiso,77,WI Milwaukee,62,Win
2/15/14,WI Milwaukee,62,Valparaiso,77,Loss
2/15/14,Texas,88,West Virginia,71,Win
2/15/14,West Virginia,71,Texas,88,Loss
2/15/14,North Carolina,75,Pittsburgh,71,Win
2/15/14,Pittsburgh,71,North Carolina,75,Loss
2/15/14,Marshall,59,Charlotte,56,Win
2/15/14,Charlotte,56,Marshall,59,Loss
2/15/14,Navy,71,Colgate,61,Win
2/15/14,Colgate,61,Navy,71,Loss
2/15/14,Towson,85,William & Mary,70,Win
2/15/14,William & Mary,70,Towson,85,Loss
2/15/14,W Michigan,68,Miami OH,57,Win
2/15/14,Miami OH,57,W Michigan,68,Loss
2/15/14,S Dakota St,62,W Illinois,50,Win
2/15/14,W Illinois,50,S Dakota St,62,Loss
2/15/14,Morehead St,79,Tennessee Tech,53,Win
2/15/14,Tennessee Tech,53,Morehead St,79,Loss
2/15/14,Auburn,92,Mississippi St,82,Win
2/15/14,Mississippi St,82,Auburn,92,Loss
2/15/14,Indiana St,60,S Illinois,57,Win
2/15/14,S Illinois,57,Indiana St,60,Loss
2/15/14,Middle Tenn St,81,Southern Miss,64,Win
2/15/14,Southern Miss,64,Middle Tenn St,81,Loss
2/15/14,Central Conn,74,Sacred Heart,69,Win
2/15/14,Sacred Heart,69,Central Conn,74,Loss
2/15/14,Edwardsville,83,Austin Peay,68,Win
2/15/14,Austin Peay,68,Edwardsville,83,Loss
2/15/14,Illinois St,70,Bradley,54,Win
2/15/14,Bradley,54,Illinois St,70,Loss
2/15/14,Drake,70,Loyola-Chicago,62,Win
2/15/14,Loyola-Chicago,62,Drake,70,Loss
2/15/14,Duquesne,83,Rhode Island,71,Win
2/15/14,Rhode Island,71,Duquesne,83,Loss
2/15/14,Brown,62,Penn,55,Win
2/15/14,Penn,55,Brown,62,Loss
2/15/14,Northeastern,60,Col Charleston,44,Win
2/15/14,Col Charleston,44,Northeastern,60,Loss
2/15/14,Virginia,63,Clemson,58,Win
2/15/14,Clemson,58,Virginia,63,Loss
2/15/14,Massachusetts,67,G Washington,61,Win
2/15/14,G Washington,61,Massachusetts,67,Loss
2/15/14,Connecticut,86,Memphis,81,Win
2/15/14,Memphis,81,Connecticut,86,Loss
2/15/14,St Joseph's PA,75,La Salle,64,Win
2/15/14,La Salle,64,St Joseph's PA,75,Loss
2/15/14,Yale,66,Princeton,65,Win
2/15/14,Princeton,65,Yale,66,Loss
2/15/14,Hartford,61,New Hampshire,59,Win
2/15/14,New Hampshire,59,Hartford,61,Loss
2/15/14,St Bonaventure,85,George Mason,73,Win
2/15/14,George Mason,73,St Bonaventure,85,Loss
2/15/14,Rider,71,Fairfield,62,Win
2/15/14,Fairfield,62,Rider,71,Loss
2/15/14,Boston Univ,87,Loyola MD,72,Win
2/15/14,Loyola MD,72,Boston Univ,87,Loss
2/15/14,Kent,83,C Michigan,75,Win
2/15/14,C Michigan,75,Kent,83,Loss
2/15/14,Akron,62,N Illinois,54,Win
2/15/14,N Illinois,54,Akron,62,Loss
2/15/14,Richmond,82,Fordham,70,Win
2/15/14,Fordham,70,Richmond,82,Loss
2/15/14,James Madison,64,UNC Wilmington,62,Win
2/15/14,UNC Wilmington,62,James Madison,64,Loss
2/15/14,Albany NY,74,Maine,63,Win
2/15/14,Maine,63,Albany NY,74,Loss
2/15/14,Lipscomb,76,Kennesaw,73,Win
2/15/14,Kennesaw,73,Lipscomb,76,Loss
2/15/14,Gonzaga,86,Loy Marymount,67,Win
2/15/14,Loy Marymount,67,Gonzaga,86,Loss
2/15/14,Cincinnati,73,Houston,62,Win
2/15/14,Houston,62,Cincinnati,73,Loss
2/15/14,ULM,65,Ark Little Rock,49,Win
2/15/14,Ark Little Rock,49,ULM,65,Loss
2/15/14,Mercer,89,N Kentucky,67,Win
2/15/14,N Kentucky,67,Mercer,89,Loss
2/15/14,WI Green Bay,68,Cleveland St,54,Win
2/15/14,Cleveland St,54,WI Green Bay,68,Loss
2/15/14,Syracuse,56,NC State,55,Win
2/15/14,NC State,55,Syracuse,56,Loss
2/15/14,Wyoming,46,San Jose St,38,Win
2/15/14,San Jose St,38,Wyoming,46,Loss
2/15/14,San Diego,70,Pacific,55,Win
2/15/14,Pacific,55,San Diego,70,Loss
2/15/14,California,72,Washington,59,Win
2/15/14,Washington,59,California,72,Loss
2/15/14,Bowling Green,66,Ball St,64,Win
2/15/14,Ball St,64,Bowling Green,66,Loss
2/15/14,Furman,76,Citadel,67,Win
2/15/14,Citadel,67,Furman,76,Loss
2/15/14,Kansas,95,TCU,65,Win
2/15/14,TCU,65,Kansas,95,Loss
2/15/14,Delaware St,79,Bethune-Cookman,67,Win
2/15/14,Bethune-Cookman,67,Delaware St,79,Loss
2/15/14,Missouri,75,Tennessee,70,Win
2/15/14,Tennessee,70,Missouri,75,Loss
2/15/14,South Carolina,67,Alabama,66,Win
2/15/14,Alabama,66,South Carolina,67,Loss
